client_id,age,region,months_with_bank,balance,transactions_last_month,mobile_app_logins,support_calls,has_credit,has_deposit,service_fee,churn
2239,39,Kutaisi,57,2113.03,77,12,1,0,1,5,0
2240,68,Other,62,9374.16,50,26,5,0,0,5,0
2241,41,Rustavi,95,10933.06,75,18,4,0,1,15,1
2242,58,Other,52,13978.69,116,48,1,0,0,0,0
2243,34,Tbilisi,61,4183.08,56,0,2,1,0,5,0
2244,29,Kutaisi,40,14253.17,31,37,0,0,0,0,0
2245,74,Tbilisi,38,948.94,101,18,5,0,0,5,0
2246,63,Tbilisi,43,9045.21,66,0,7,0,0,10,1
2247,49,Batumi,63,856.99,56,39,0,0,0,15,0
2248,32,Kutaisi,19,13406.61,53,16,0,0,0,5,0
2249,33,Tbilisi,100,7947.14,115,20,7,0,0,10,0
2250,71,Rustavi,50,10040.23,15,21,3,0,0,15,0
2251,39,Tbilisi,33,12473.61,61,14,1,1,0,5,0
2252,45,Rustavi,13,2254.66,83,49,7,1,0,0,0
2253,37,Batumi,78,578.87,95,38,2,0,0,5,0
2254,50,Tbilisi,97,13183.22,55,47,4,1,0,15,1
2255,27,Other,62,4724.0,22,38,2,0,0,15,0
2256,57,Batumi,93,1934.68,16,31,1,1,0,5,0
2257,49,Rustavi,43,7026.92,79,48,7,1,1,10,0
2258,67,Batumi,49,8974.59,37,3,0,0,0,0,0
2259,50,Tbilisi,36,464.56,71,43,7,1,0,0,0
2260,19,Kutaisi,108,4123.43,82,44,3,0,0,15,0
2261,50,Kutaisi,10,492.0,29,31,1,0,0,0,0
2262,50,Rustavi,95,6305.03,57,3,5,0,1,0,1
2263,58,Rustavi,6,13426.5,97,0,5,1,1,5,1
2264,30,Kutaisi,57,14739.79,77,32,1,1,0,5,0
2265,47,Rustavi,1,9555.71,21,6,4,0,0,5,0
2266,50,Batumi,71,2424.57,107,8,2,0,0,0,0
2267,30,Other,58,13587.74,16,0,2,0,0,15,1
2268,69,Other,91,7743.72,14,15,4,1,1,15,1
2269,43,Batumi,21,2306.24,113,17,3,0,0,0,0
2270,39,Other,92,13825.9,47,46,0,1,0,5,0
2271,56,Tbilisi,80,11362.04,31,5,6,0,0,10,1
2272,19,Batumi,56,10975.58,76,1,6,0,0,5,1
2273,55,Rustavi,110,10637.71,84,8,0,0,0,0,0
2274,56,Batumi,87,3005.1,112,3,5,1,1,5,1
2275,43,Kutaisi,116,3165.1,39,44,3,0,0,0,0
2276,63,Rustavi,20,10324.39,96,22,4,1,1,0,0
2277,67,Kutaisi,102,3295.84,56,42,6,0,0,5,0
2278,32,Rustavi,54,6580.08,57,44,1,0,0,5,0
2279,51,Other,25,11730.03,90,42,7,1,0,10,1
2280,59,Batumi,28,11759.29,98,7,2,1,0,10,0
2281,72,Tbilisi,5,6798.93,15,38,7,1,1,0,0
2282,61,Rustavi,21,11882.85,27,24,1,0,0,10,0
2283,66,Rustavi,18,12579.33,97,15,2,0,0,0,0
2284,57,Kutaisi,47,9821.64,110,34,1,0,0,5,0
2285,28,Other,70,3426.39,0,16,4,0,0,10,1
2286,20,Kutaisi,57,4110.18,40,17,4,1,0,5,0
2287,23,Kutaisi,93,4722.62,47,26,3,0,0,5,0
2288,26,Other,19,1752.06,30,14,1,0,0,5,0
2289,23,Tbilisi,97,4097.39,35,16,1,0,0,15,0
2290,26,Kutaisi,65,3142.79,107,42,3,0,0,5,0
2291,56,Kutaisi,109,6829.93,32,4,3,0,0,10,0
2292,48,Rustavi,3,13626.56,32,15,7,0,0,15,1
2293,49,Other,42,1567.2,102,14,4,0,0,10,0
2294,58,Batumi,21,10804.02,81,41,7,0,0,5,0
2295,67,Tbilisi,99,10309.25,22,45,4,1,0,0,0
2296,29,Tbilisi,105,1436.31,59,33,7,0,0,0,0
2297,25,Other,40,13838.59,86,47,5,0,0,5,0
2298,25,Rustavi,67,8527.08,78,18,1,1,0,10,0
2299,67,Rustavi,25,5455.88,89,7,7,1,0,5,0
2300,45,Other,109,11348.08,29,46,7,1,0,15,1
2301,37,Rustavi,102,3860.48,88,9,4,1,0,0,0
2302,64,Tbilisi,109,10402.65,44,4,6,0,0,10,1
2303,24,Tbilisi,55,595.67,79,47,4,0,1,5,0
2304,28,Batumi,84,12591.12,38,25,1,0,0,5,0
2305,37,Other,52,6722.56,111,21,3,0,1,10,0
2306,33,Kutaisi,44,9550.39,44,43,1,1,0,0,0
2307,21,Kutaisi,109,3318.57,77,22,6,0,0,0,0
2308,23,Batumi,98,10156.11,80,12,0,1,0,5,0
2309,39,Batumi,85,11583.6,11,8,1,1,0,5,0
2310,43,Rustavi,56,7098.2,92,48,0,0,0,10,0
2311,20,Batumi,55,9265.9,31,19,7,1,0,15,0
2312,58,Batumi,112,6844.89,55,27,1,0,1,0,0
2313,59,Kutaisi,87,13411.37,23,43,6,0,0,5,0
2314,31,Rustavi,70,7468.04,115,36,0,1,1,5,0
2315,28,Batumi,115,12627.13,12,23,0,0,0,15,0
2316,35,Batumi,117,12020.28,119,43,6,1,0,15,1
2317,71,Rustavi,77,6157.57,19,32,1,0,0,10,0
2318,29,Other,113,3451.27,78,19,5,0,0,5,0
2319,40,Rustavi,87,6091.23,55,47,4,1,0,0,0
2320,29,Kutaisi,73,12393.26,52,29,2,0,1,0,0
2321,30,Other,81,3414.49,67,43,4,0,0,5,0
2322,42,Tbilisi,66,7866.55,53,8,0,0,0,10,0
2323,62,Rustavi,19,12091.45,33,44,7,1,0,5,0
2324,68,Kutaisi,83,5302.16,27,48,1,0,0,10,0
2325,36,Other,7,9633.14,49,16,1,1,0,5,0
2326,72,Rustavi,118,3684.47,1,35,7,0,0,10,1
2327,63,Batumi,63,1639.19,110,13,1,0,0,0,0
2328,53,Rustavi,42,11915.76,93,18,1,1,0,0,0
2329,62,Tbilisi,42,1484.53,25,6,5,0,0,0,0
2330,25,Rustavi,59,4070.72,50,2,2,0,0,10,1
2331,46,Other,20,12826.64,46,32,3,1,0,0,0
2332,72,Other,73,5197.04,25,43,0,1,0,10,0
2333,70,Rustavi,17,14595.68,83,31,2,0,0,0,0
2334,72,Other,27,14696.02,105,46,4,0,1,5,0
2335,49,Batumi,47,4024.14,91,10,3,1,1,15,0
2336,68,Rustavi,2,614.67,119,41,3,1,0,5,0
2337,61,Batumi,63,10575.95,83,1,7,1,1,0,0
2338,35,Batumi,62,6764.8,74,25,1,0,0,0,0
2339,23,Kutaisi,100,1511.29,73,3,2,1,0,15,1
2340,35,Rustavi,19,10612.84,60,16,7,0,0,5,0
2341,36,Other,17,467.62,22,16,4,0,1,5,0
2342,39,Batumi,69,13052.95,36,27,1,0,0,5,0
2343,54,Kutaisi,39,2079.79,40,29,1,0,1,0,0
2344,49,Rustavi,82,1909.68,51,39,6,0,1,0,0
2345,73,Rustavi,117,2635.08,82,22,6,0,0,5,0
2346,58,Tbilisi,118,14404.0,108,45,6,0,0,10,0
2347,20,Tbilisi,71,10397.54,81,23,5,0,0,0,0
2348,45,Batumi,81,12020.57,48,28,7,0,0,10,0
2349,27,Tbilisi,39,5964.52,26,3,0,0,0,10,1
2350,68,Batumi,36,5044.69,5,37,3,0,0,15,0
2351,52,Other,40,3517.26,73,28,4,0,0,0,0
2352,46,Batumi,45,7209.72,65,18,3,0,0,0,0
2353,71,Tbilisi,4,8277.43,23,26,2,0,0,10,0
2354,32,Other,102,9476.62,37,28,0,1,0,0,0
2355,50,Tbilisi,25,3856.78,27,35,1,1,0,0,0
2356,24,Batumi,69,14229.81,27,34,0,1,0,10,0
2357,29,Kutaisi,30,2546.38,116,5,1,0,0,0,0
2358,66,Rustavi,76,14484.8,108,22,7,0,1,5,0
2359,47,Tbilisi,68,222.84,113,38,6,0,0,5,0
2360,38,Batumi,88,7216.89,102,45,0,1,0,10,0
2361,48,Other,29,5000.52,65,43,1,0,1,0,0
2362,41,Tbilisi,73,6736.85,60,47,3,0,0,10,0
2363,37,Tbilisi,68,8559.97,45,7,6,0,0,5,0
2364,54,Rustavi,51,6533.84,68,1,6,0,0,5,1
2365,21,Batumi,24,6222.7,113,12,6,1,1,0,0
2366,45,Kutaisi,14,10990.85,74,39,3,1,1,0,0
2367,61,Other,69,10288.14,73,20,3,1,0,5,0
2368,37,Batumi,18,12499.07,42,30,3,0,0,5,0
2369,41,Other,42,3749.38,58,47,6,1,1,15,0
2370,67,Tbilisi,57,9142.93,1,35,0,0,0,5,0
2371,66,Rustavi,83,8777.92,14,47,1,1,0,5,0
2372,68,Rustavi,12,5546.07,102,37,3,0,0,5,0
2373,49,Kutaisi,82,7290.86,104,26,0,0,0,10,0
2374,58,Rustavi,17,4706.73,36,35,1,0,0,5,0
2375,53,Tbilisi,30,2127.67,70,47,6,0,0,0,0
2376,70,Kutaisi,88,3207.02,19,22,0,1,0,10,0
2377,51,Batumi,75,1582.7,97,20,6,1,0,5,0
2378,53,Rustavi,99,10246.04,34,12,5,0,0,5,0
2379,19,Kutaisi,23,9910.91,33,36,3,0,0,5,0
2380,32,Tbilisi,81,14259.1,116,46,2,0,0,10,0
2381,51,Other,1,10945.18,85,25,0,1,0,0,0
2382,53,Other,79,780.69,30,39,3,0,1,0,0
2383,23,Tbilisi,32,13263.68,86,6,4,0,0,10,1
2384,56,Tbilisi,9,12940.13,18,45,1,0,0,0,0
2385,59,Other,15,6649.8,67,38,5,0,0,10,0
2386,68,Kutaisi,28,8787.95,23,21,3,1,0,0,0
2387,68,Other,24,14641.17,83,38,4,0,0,0,0
2388,71,Tbilisi,60,7984.57,38,22,0,0,0,0,0
2389,29,Rustavi,35,13579.83,91,29,0,1,0,5,0
2390,20,Batumi,86,1245.58,53,17,4,0,1,5,0
2391,62,Rustavi,27,2865.78,38,41,5,0,0,0,0
2392,35,Rustavi,83,6611.32,16,17,4,0,0,0,0
2393,57,Tbilisi,109,8771.35,18,45,1,0,0,15,0
2394,38,Other,76,12243.42,117,9,0,0,0,5,0
2395,32,Kutaisi,20,14823.93,47,38,4,1,0,10,0
2396,50,Rustavi,65,5832.77,34,29,2,1,0,15,0
2397,52,Other,85,711.23,31,25,2,1,0,15,0
2398,43,Kutaisi,49,12017.57,46,6,4,1,0,10,0
2399,25,Rustavi,109,9065.71,109,6,1,0,0,0,0
2400,53,Kutaisi,1,2978.14,46,4,0,0,0,15,1
2401,65,Other,10,7422.43,63,0,2,0,1,10,1
2402,47,Batumi,47,11134.65,45,45,4,1,0,10,0
2403,40,Other,59,11556.18,102,17,6,0,0,0,0
2404,59,Tbilisi,96,7494.28,34,12,4,0,0,15,1
2405,61,Kutaisi,62,4578.22,93,24,3,0,1,10,0
2406,31,Batumi,103,14606.14,16,39,4,0,1,10,0
2407,31,Kutaisi,86,9950.44,41,7,1,0,0,0,0
2408,19,Kutaisi,18,6123.56,110,9,2,1,1,0,0
2409,72,Rustavi,112,4206.95,28,31,3,0,0,15,0
2410,54,Tbilisi,46,10966.54,69,16,2,1,1,5,0
2411,22,Kutaisi,32,3632.75,16,37,2,0,0,0,0
2412,55,Other,27,2575.65,80,14,1,1,0,10,0
2413,62,Other,92,7947.51,13,14,4,1,0,0,0
2414,58,Rustavi,18,4349.81,23,47,1,1,0,5,0
2415,71,Tbilisi,39,9433.58,56,39,4,0,0,0,0
2416,64,Tbilisi,49,1769.08,49,19,3,0,0,0,0
2417,31,Other,93,9824.12,56,14,1,0,0,0,0
2418,73,Batumi,82,4249.45,100,34,1,0,0,0,0
2419,56,Rustavi,44,3.64,60,5,6,0,0,0,0
2420,42,Rustavi,72,1904.04,103,29,5,1,1,5,0
2421,37,Other,54,14004.23,38,7,0,0,1,15,0
2422,19,Other,95,13010.32,54,30,1,0,1,5,0
2423,56,Batumi,34,3504.14,95,47,5,0,0,0,0
2424,23,Batumi,71,11675.58,35,46,7,1,0,0,0
2425,34,Tbilisi,36,9128.57,113,31,0,1,0,10,0
2426,42,Rustavi,18,14563.57,36,44,6,0,0,15,0
2427,74,Rustavi,38,5604.08,111,14,4,0,0,0,0
2428,45,Other,59,10221.91,13,17,7,1,0,0,0
2429,19,Tbilisi,9,953.04,26,12,4,0,1,5,0
2430,52,Rustavi,73,5943.71,82,23,4,0,0,10,0
2431,54,Tbilisi,110,14457.26,30,39,5,1,1,5,0
2432,22,Tbilisi,72,8084.71,109,13,5,1,0,5,0
2433,18,Other,51,4318.19,72,27,0,0,0,10,0
2434,57,Tbilisi,35,1804.06,101,10,4,0,0,15,1
2435,29,Batumi,82,10552.93,80,5,2,0,0,0,0
2436,73,Batumi,5,9672.84,82,24,7,0,1,15,0
2437,53,Kutaisi,14,5609.08,43,0,1,0,0,0,1
2438,62,Other,92,14264.12,67,24,5,0,0,10,1
2439,40,Kutaisi,30,333.04,47,1,5,0,0,5,1
2440,64,Batumi,4,4555.86,56,31,5,0,0,5,0
2441,48,Kutaisi,39,13816.04,74,12,0,0,0,5,0
2442,28,Other,84,4814.03,21,32,4,0,0,0,0
2443,27,Other,64,3783.79,3,31,2,0,0,0,0
2444,20,Tbilisi,25,8013.31,80,23,1,0,0,5,0
2445,71,Rustavi,28,12357.03,71,26,1,0,0,5,0
2446,31,Tbilisi,76,1547.2,45,3,4,0,1,0,1
2447,33,Other,66,14145.31,58,23,2,1,0,15,0
2448,27,Batumi,107,11926.09,33,22,0,0,0,0,0
2449,46,Batumi,78,2718.75,10,28,5,1,0,5,0
2450,27,Tbilisi,22,10680.12,30,33,5,0,0,0,0
2451,29,Other,31,5774.38,10,20,7,0,0,5,0
2452,47,Batumi,23,6034.42,119,29,7,0,0,0,0
2453,58,Other,48,11749.35,117,25,7,0,1,5,0
2454,18,Batumi,20,14441.77,55,19,6,1,0,0,0
2455,22,Other,38,1899.84,37,15,4,1,0,0,0
2456,37,Kutaisi,55,6309.45,116,2,1,1,0,10,1
2457,25,Other,68,7214.12,20,48,5,0,0,5,0
2458,60,Other,79,5644.68,109,36,6,0,0,0,0
2459,29,Tbilisi,88,5447.84,93,39,1,0,0,0,0
2460,18,Kutaisi,89,784.03,9,43,1,0,0,10,0
2461,74,Rustavi,1,10283.08,25,24,4,0,0,0,0
2462,71,Tbilisi,7,6543.22,90,22,3,1,1,15,0
2463,37,Rustavi,57,2921.91,7,43,7,1,0,5,0
2464,45,Batumi,95,12240.5,102,0,6,0,1,0,1
2465,74,Rustavi,12,12038.41,7,32,3,0,1,10,0
2466,60,Other,106,7295.87,59,14,3,0,1,10,0
2467,54,Rustavi,5,4476.76,71,16,6,0,0,0,0
2468,64,Tbilisi,108,9571.39,118,33,2,0,1,5,0
2469,54,Tbilisi,50,4322.28,33,16,7,1,0,5,0
2470,29,Rustavi,42,3540.12,15,40,4,0,0,15,0
2471,54,Tbilisi,102,10957.72,104,43,6,0,0,5,0
2472,66,Tbilisi,12,604.88,12,3,1,0,0,0,1
2473,66,Rustavi,103,1421.53,86,12,6,0,1,0,0
2474,73,Kutaisi,18,101.82,75,3,5,1,0,0,0
2475,61,Kutaisi,66,2294.15,90,6,6,0,0,0,0
2476,73,Batumi,74,1034.85,21,45,2,1,0,0,0
2477,45,Tbilisi,79,14937.04,95,8,7,0,1,5,0
2478,64,Rustavi,94,4332.15,112,22,7,1,0,0,0
2479,32,Tbilisi,108,2239.02,26,32,3,0,0,0,0
2480,23,Other,17,3614.94,63,32,0,0,0,5,0
2481,61,Tbilisi,68,14041.88,1,19,7,1,0,0,1
2482,37,Tbilisi,71,7802.4,108,3,7,1,0,0,1
2483,67,Kutaisi,62,5472.27,96,0,2,1,0,0,0
2484,31,Rustavi,41,13100.87,25,41,2,0,1,0,0
2485,19,Tbilisi,95,5924.85,91,33,4,1,0,10,0
2486,26,Kutaisi,115,5025.13,82,26,5,1,0,5,0
2487,54,Batumi,119,3109.24,106,20,2,0,0,0,0
2488,37,Kutaisi,103,5666.95,68,23,6,1,1,0,0
2489,43,Kutaisi,119,4750.27,96,14,5,0,1,0,0
2490,46,Kutaisi,34,10159.56,83,34,4,0,0,5,0
2491,18,Tbilisi,70,4343.74,29,24,6,0,1,5,0
2492,72,Tbilisi,114,8658.0,108,8,7,1,0,5,0
2493,52,Batumi,102,988.38,7,16,0,0,0,0,0
2494,23,Other,45,2869.34,37,20,1,0,0,0,0
2495,54,Other,58,6111.08,60,12,1,0,0,10,0
2496,70,Other,51,14054.24,80,2,3,0,0,10,0
2497,22,Batumi,34,5658.78,107,3,7,0,0,15,1
2498,50,Other,44,9961.11,64,3,3,0,1,0,0
2499,66,Other,15,3826.31,66,42,0,1,0,10,0
2500,68,Kutaisi,78,1905.5,45,27,1,1,0,10,0
2501,31,Tbilisi,70,878.05,89,6,3,1,0,15,0
2502,29,Tbilisi,50,4581.2,94,25,7,1,0,0,0
2503,59,Kutaisi,101,2364.92,71,10,5,0,1,10,1
2504,37,Kutaisi,114,2610.16,42,23,2,0,0,0,0
2505,70,Kutaisi,32,11411.39,58,42,4,0,1,5,0
2506,67,Tbilisi,67,237.57,45,9,6,0,0,0,0
2507,41,Other,3,8367.15,71,36,3,1,0,10,0
2508,60,Kutaisi,86,5691.92,34,12,0,0,0,10,0
2509,51,Batumi,86,7598.25,38,43,6,1,0,0,0
2510,42,Kutaisi,74,8442.45,91,41,1,0,0,5,0
2511,67,Rustavi,51,4700.52,50,38,7,1,0,0,0
2512,46,Kutaisi,67,4426.63,3,18,0,0,0,5,0
2513,74,Tbilisi,76,11001.03,79,18,4,0,0,0,0
2514,56,Kutaisi,93,13069.15,76,11,4,1,0,0,0
2515,48,Rustavi,48,2888.72,83,21,0,0,0,10,0
2516,73,Batumi,17,1464.28,50,46,3,1,0,0,0
2517,64,Other,7,13466.94,4,36,3,0,0,5,0
2518,60,Kutaisi,13,5248.43,54,29,1,0,0,10,0
2519,67,Rustavi,66,8269.76,100,45,5,1,0,15,0
2520,40,Rustavi,4,5393.15,19,11,1,0,1,10,0
2521,61,Batumi,10,1887.04,23,28,2,1,1,0,0
2522,55,Tbilisi,103,8839.97,35,20,5,0,0,10,1
2523,37,Kutaisi,88,7877.11,33,10,7,0,0,0,0
2524,40,Rustavi,17,3044.9,108,36,6,0,0,15,0
2525,62,Batumi,52,6778.04,111,47,7,0,0,10,0
2526,69,Other,6,11954.21,53,17,2,0,1,10,0
2527,33,Rustavi,83,8856.39,33,43,1,0,1,0,0
2528,67,Batumi,69,1453.76,82,26,5,0,1,5,0
2529,59,Tbilisi,96,8220.32,16,36,5,0,0,10,0
2530,72,Tbilisi,74,10541.07,4,47,2,0,1,10,0
2531,25,Rustavi,9,11890.55,88,11,7,0,0,0,0
2532,67,Rustavi,91,9436.76,17,22,0,0,1,15,0
2533,38,Kutaisi,77,2289.87,54,33,3,0,0,0,0
2534,18,Batumi,83,10652.6,52,37,5,0,0,5,0
2535,72,Rustavi,21,10160.13,49,22,6,0,0,5,0
2536,25,Kutaisi,24,366.4,71,24,6,0,0,0,0
2537,46,Kutaisi,102,6176.22,90,3,5,1,0,0,1
2538,49,Rustavi,4,4994.25,78,29,2,1,1,10,0
2539,55,Tbilisi,24,10041.18,44,29,5,0,0,0,0
2540,22,Batumi,59,3242.04,12,12,7,0,0,0,0
2541,64,Batumi,99,8863.08,15,41,2,1,0,10,0
2542,39,Tbilisi,3,13698.09,85,48,0,0,0,10,0
2543,64,Rustavi,68,11967.04,83,13,6,1,1,5,0
2544,51,Batumi,101,13821.87,12,46,5,1,0,0,0
2545,18,Rustavi,40,14677.59,19,7,4,0,0,0,0
2546,72,Rustavi,48,160.05,65,23,1,0,1,10,0
2547,72,Kutaisi,54,9341.12,98,17,6,1,1,5,0
2548,43,Tbilisi,35,6192.59,46,34,0,1,0,5,0
2549,60,Rustavi,95,12897.82,118,24,4,0,0,10,0
2550,27,Other,56,3777.22,18,16,6,0,0,5,0
2551,47,Tbilisi,108,14715.44,44,31,0,0,0,0,0
2552,67,Batumi,89,9205.62,36,23,3,0,0,15,0
2553,35,Kutaisi,40,11903.06,53,6,0,1,1,5,0
2554,34,Batumi,77,1283.99,5,12,0,1,0,5,0
2555,43,Batumi,68,2751.87,13,26,3,0,0,15,0
2556,25,Tbilisi,46,11376.06,3,47,5,1,0,15,1
2557,64,Batumi,78,329.8,85,4,1,0,0,5,1
2558,57,Rustavi,13,12253.17,114,35,7,0,1,0,0
2559,66,Batumi,27,209.24,54,25,4,0,0,15,1
2560,29,Kutaisi,6,9856.78,102,41,6,0,0,5,0
2561,44,Kutaisi,17,5476.41,99,44,7,0,0,5,0
2562,25,Other,36,9172.42,33,30,2,0,0,5,0
2563,42,Kutaisi,104,10440.47,26,9,1,1,1,5,0
2564,63,Batumi,113,5137.13,6,45,7,1,0,10,0
2565,21,Kutaisi,99,1619.44,2,25,6,0,0,5,0
2566,50,Tbilisi,81,1044.69,46,21,0,0,0,10,0
2567,18,Kutaisi,105,8834.04,96,11,7,0,0,10,0
2568,36,Rustavi,2,7809.83,1,31,2,1,0,10,1
2569,48,Tbilisi,77,11133.02,105,26,3,0,0,10,0
2570,33,Other,52,7646.03,79,32,7,0,1,10,0
2571,31,Rustavi,66,6336.69,24,19,1,0,0,0,0
2572,70,Batumi,52,5971.31,59,38,5,0,0,0,0
2573,65,Batumi,92,396.7,78,40,4,0,1,10,0
2574,22,Batumi,43,5033.36,23,39,1,1,1,5,0
2575,58,Rustavi,90,14640.3,14,12,1,1,1,0,0
2576,43,Rustavi,22,13103.33,94,13,5,0,1,0,0
2577,45,Rustavi,111,4940.67,13,43,2,0,0,0,0
2578,19,Tbilisi,107,8816.93,53,39,3,0,0,10,0
2579,67,Tbilisi,55,12709.45,77,21,5,1,0,10,0
2580,23,Batumi,67,6619.12,5,17,6,0,0,0,0
2581,26,Kutaisi,99,269.37,77,47,3,0,1,10,0
2582,50,Batumi,60,1117.66,80,28,5,0,0,0,0
2583,58,Other,58,7655.89,17,42,1,0,0,10,0
2584,42,Tbilisi,12,14541.59,19,15,3,0,1,5,0
2585,65,Rustavi,88,10398.14,114,45,2,0,0,10,0
2586,30,Tbilisi,69,1063.74,61,34,2,0,0,0,0
2587,26,Rustavi,84,2840.41,80,33,4,0,0,0,0
2588,70,Other,103,11569.85,79,2,3,0,0,10,1
2589,30,Other,39,12621.6,39,3,4,0,0,0,1
2590,48,Tbilisi,13,9265.42,38,4,6,0,1,15,1
2591,58,Rustavi,41,9666.35,51,9,5,0,0,5,0
2592,28,Other,57,425.06,31,28,0,0,1,5,0
2593,21,Batumi,53,12427.95,107,31,6,1,0,5,0
2594,51,Batumi,109,11824.13,72,30,2,0,0,0,0
2595,55,Rustavi,12,3885.53,26,1,1,0,0,5,1
2596,63,Tbilisi,13,10630.15,109,11,7,0,0,15,0
2597,21,Other,74,3222.82,51,26,2,0,1,0,0
2598,55,Tbilisi,97,604.95,96,4,0,0,0,10,0
2599,36,Batumi,57,3017.05,62,36,1,1,1,5,0
2600,23,Other,40,2679.43,73,26,3,0,1,5,0
2601,51,Tbilisi,118,5066.22,62,22,7,0,1,0,0
2602,35,Kutaisi,80,6276.74,16,32,3,1,0,5,0
2603,30,Rustavi,45,7628.08,112,3,6,1,1,15,1
2604,58,Rustavi,35,7151.31,48,20,7,1,0,0,0
2605,40,Kutaisi,3,4060.12,99,23,2,1,0,5,0
2606,36,Batumi,5,437.56,80,43,1,1,0,5,0
2607,62,Other,90,9076.52,81,30,5,0,1,5,0
2608,28,Rustavi,11,5936.17,115,43,7,0,0,5,0
2609,18,Kutaisi,71,4480.08,22,47,1,0,0,5,0
2610,41,Kutaisi,117,13004.12,97,23,4,1,0,0,0
2611,71,Batumi,56,11201.15,71,48,0,1,0,15,0
2612,24,Batumi,10,12866.48,12,9,6,0,0,10,0
2613,42,Tbilisi,106,7424.74,22,48,3,0,1,0,0
2614,38,Rustavi,116,1963.97,56,48,2,1,0,5,0
2615,32,Tbilisi,34,10443.32,61,49,1,1,1,10,0
2616,18,Kutaisi,67,3091.11,53,1,3,0,0,15,1
2617,29,Other,72,6618.45,19,30,2,1,1,15,0
2618,24,Other,31,975.01,85,24,7,0,0,10,1
2619,32,Batumi,75,12379.63,110,3,3,0,0,0,0
2620,38,Other,109,1889.11,51,10,2,0,0,15,0
2621,36,Other,71,13546.46,22,16,3,0,0,10,0
2622,46,Other,109,12963.46,104,43,5,0,1,0,0
2623,42,Kutaisi,66,6968.74,34,1,4,1,0,0,1
2624,50,Other,70,11165.52,66,5,0,1,1,5,0
2625,66,Other,41,9291.68,33,8,3,1,0,5,0
2626,49,Other,63,12046.13,32,4,0,0,0,0,0
2627,66,Tbilisi,32,6477.08,45,19,3,0,0,0,0
2628,52,Kutaisi,20,11787.13,80,28,6,0,0,0,0
2629,61,Batumi,57,6936.85,44,20,1,0,0,5,0
2630,55,Tbilisi,98,14114.49,18,8,4,0,0,0,0
2631,43,Rustavi,50,7295.58,93,27,6,0,1,10,0
2632,28,Kutaisi,80,6939.29,86,7,5,0,0,0,0
2633,52,Kutaisi,25,11776.08,14,30,4,1,0,15,1
2634,25,Rustavi,12,12323.67,77,19,0,0,0,10,0
2635,63,Rustavi,71,8317.34,65,26,1,1,0,15,0
2636,31,Rustavi,39,2696.97,38,7,2,0,1,10,0
2637,27,Batumi,17,7016.37,112,20,6,1,1,0,0
2638,19,Other,45,14521.09,17,27,4,0,0,5,0
2639,63,Kutaisi,11,11294.79,69,22,5,0,1,0,0
2640,26,Other,70,12167.44,58,5,6,0,0,15,0
2641,20,Other,23,492.38,31,2,1,1,0,0,0
2642,38,Rustavi,91,7017.89,20,4,1,0,0,5,0
2643,43,Batumi,110,9699.32,39,8,0,0,1,10,0
2644,25,Tbilisi,70,12450.49,91,6,5,1,0,15,0
2645,65,Batumi,38,739.1,26,3,1,0,0,10,1
2646,19,Other,2,12786.58,1,38,7,0,0,5,1
2647,23,Batumi,86,8226.01,96,4,1,0,0,5,0
2648,45,Rustavi,84,2959.71,79,10,2,0,1,5,0
2649,70,Tbilisi,89,4758.83,38,14,0,0,0,0,0
2650,46,Rustavi,79,4228.94,85,33,0,0,0,10,0
2651,43,Tbilisi,113,7962.89,55,12,5,0,0,5,0
2652,42,Other,93,775.29,106,47,1,0,0,0,0
2653,29,Tbilisi,72,2378.04,110,6,2,1,0,15,0
2654,22,Tbilisi,37,12190.4,12,39,3,0,0,5,0
2655,51,Tbilisi,49,1989.06,55,5,4,0,0,10,0
2656,65,Batumi,52,3500.94,65,38,7,0,0,10,0
2657,54,Batumi,33,6800.56,77,49,6,0,0,10,1
2658,32,Other,22,7756.81,55,29,0,0,0,0,0
2659,61,Tbilisi,114,11454.16,101,21,2,0,0,0,0
2660,53,Kutaisi,111,6709.99,104,24,5,0,0,10,1
2661,32,Other,5,11847.97,27,27,2,1,0,10,0
2662,60,Tbilisi,103,9275.19,63,19,1,0,0,5,0
2663,65,Tbilisi,18,1696.5,70,38,7,0,0,5,0
2664,40,Batumi,38,2344.97,81,2,4,0,1,0,1
2665,23,Other,118,6555.51,63,4,0,0,0,15,1
2666,63,Tbilisi,117,5953.34,55,0,3,1,1,0,0
2667,67,Tbilisi,37,11153.16,40,14,1,0,1,0,0
2668,61,Other,94,8711.06,118,25,0,0,0,5,0
2669,60,Kutaisi,115,5822.0,99,2,6,0,0,0,1
2670,62,Other,95,2561.4,40,39,5,0,0,15,1
2671,38,Other,64,3402.56,99,40,0,0,0,0,0
2672,40,Kutaisi,10,8632.52,107,46,2,0,1,0,0
2673,60,Other,79,6351.58,3,41,6,0,0,5,0
2674,72,Tbilisi,42,7723.91,56,33,4,0,0,5,0
2675,33,Other,48,2560.16,29,4,7,0,0,0,1
2676,64,Kutaisi,44,9943.59,87,30,3,0,1,5,0
2677,70,Rustavi,82,12788.08,83,12,4,0,0,5,0
2678,32,Other,87,3869.09,45,42,2,0,0,10,0
2679,42,Batumi,97,7372.71,55,0,3,1,0,0,0
2680,53,Tbilisi,16,14632.91,30,21,3,0,0,15,0
