FREQ,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,Value,Year,Month
M,BGD,Bangladesh,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",58.507915,2007,10
M,BGD,Bangladesh,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",58.135987,2007,10
M,BGD,Bangladesh,FAO_CP_23014,Food price inflation,10.234411,2007,10
M,BGR,Bulgaria,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",82.366192,2007,10
M,BGR,Bulgaria,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",82.426087,2007,10
M,BGR,Bulgaria,FAO_CP_23014,Food price inflation,22.866349,2007,10
M,BHR,Bahrain,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",84.413921,2007,10
M,BHR,Bahrain,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",73.971481,2007,10
M,BHR,Bahrain,FAO_CP_23014,Food price inflation,4.096328,2007,10
M,BHS,"Bahamas, The",FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",85.146199,2007,10
M,BHS,"Bahamas, The",FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",84.099847,2007,10
M,BHS,"Bahamas, The",FAO_CP_23014,Food price inflation,2.205576,2007,10
M,BIH,Bosnia and Herzegovina,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",89.855134,2007,10
M,BIH,Bosnia and Herzegovina,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",88.863585,2007,10
M,BIH,Bosnia and Herzegovina,FAO_CP_23014,Food price inflation,6.778365,2007,10
M,BLR,Belarus,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",18.855718,2007,10
M,BLR,Belarus,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",18.096785,2007,10
M,BLR,Belarus,FAO_CP_23014,Food price inflation,13.396705,2007,10
M,BLZ,Belize,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",91.874709,2007,10
M,BLZ,Belize,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",87.916765,2007,10
M,BLZ,Belize,FAO_CP_23014,Food price inflation,5.452088,2007,10
M,BMU,Bermuda,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",83.542106,2007,10
M,BMU,Bermuda,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",76.420324,2007,10
M,BMU,Bermuda,FAO_CP_23014,Food price inflation,3.813177,2007,10
M,BOL,Bolivia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",64.184932,2007,10
M,BOL,Bolivia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",55.980871,2007,10
M,BOL,Bolivia,FAO_CP_23014,Food price inflation,19.985826,2007,10
M,BRA,Brazil,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",62.693633,2007,10
M,BRA,Brazil,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",52.350655,2007,10
M,BRA,Brazil,FAO_CP_23014,Food price inflation,9.304297,2007,10
M,BRB,Barbados,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",73.531294,2007,10
M,BRB,Barbados,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",61.637155,2007,10
M,BRB,Barbados,FAO_CP_23014,Food price inflation,6.643886,2007,10
M,BRN,Brunei Darussalam,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",97.27382,2007,10
M,BRN,Brunei Darussalam,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",96.88175,2007,10
M,BRN,Brunei Darussalam,FAO_CP_23014,Food price inflation,2.291531,2007,10
M,BTN,Bhutan,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",56.140516,2007,10
M,BTN,Bhutan,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",49.25654,2007,10
M,BTN,Bhutan,FAO_CP_23014,Food price inflation,8.526251,2007,10
M,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",59.337266,2007,10
M,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",57.633388,2007,10
M,BWA,Botswana,FAO_CP_23014,Food price inflation,12.955466,2007,10
M,CAF,Central African Republic,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",66.77797,2007,10
M,CAN,Canada,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",88.177015,2007,10
M,CAN,Canada,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",77.13118,2007,10
M,CAN,Canada,FAO_CP_23014,Food price inflation,0.64695,2007,10
M,CHE,Switzerland,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",99.919632,2007,10
M,CHE,Switzerland,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",101.702141,2007,10
M,CHE,Switzerland,FAO_CP_23014,Food price inflation,1.099074,2007,10
M,CHL,Chile,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",78.489473,2007,10
M,CHL,Chile,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",63.010751,2007,10
M,CHL,Chile,FAO_CP_23014,Food price inflation,16.67788,2007,10
M,CHN,China,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",81.520102,2007,10
M,CHN,China,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",64.5948,2007,10
M,CHN,China,FAO_CP_23014,Food price inflation,17.670548,2007,10
M,CIV,Cote d'Ivoire,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",82.176589,2007,10
M,CIV,Cote d'Ivoire,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",71.816538,2007,10
M,CIV,Cote d'Ivoire,FAO_CP_23014,Food price inflation,5.319969,2007,10
M,CMR,Cameroon,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",81.609142,2007,10
M,CMR,Cameroon,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",79.948636,2007,10
M,CMR,Cameroon,FAO_CP_23014,Food price inflation,2.091428,2007,10
M,COD,"Congo, Dem. Rep.",FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",60.947945,2007,10
M,COD,"Congo, Dem. Rep.",FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",61.016631,2007,10
M,COD,"Congo, Dem. Rep.",FAO_CP_23014,Food price inflation,12.331419,2007,10
M,COG,"Congo, Rep.",FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",77.747391,2007,10
M,COG,"Congo, Rep.",FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",80.375079,2007,10
M,COG,"Congo, Rep.",FAO_CP_23014,Food price inflation,0.313725,2007,10
M,COK,Cook Islands,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",79.752136,2007,10
M,COK,Cook Islands,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",83.830791,2007,10
M,COK,Cook Islands,FAO_CP_23014,Food price inflation,0.564307,2007,10
M,COL,Colombia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",75.046933,2007,10
M,COL,Colombia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",70.484308,2007,10
M,COL,Colombia,FAO_CP_23014,Food price inflation,6.801791,2007,10
M,COM,Comoros,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",94.778656,2007,10
M,COM,Comoros,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",95.871563,2007,10
M,COM,Comoros,FAO_CP_23014,Food price inflation,6.297495,2007,10
M,CPV,Cabo Verde,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",84.297163,2007,10
M,CPV,Cabo Verde,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",81.2687,2007,10
M,CPV,Cabo Verde,FAO_CP_23014,Food price inflation,4.895833,2007,10
M,CRI,Costa Rica,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",65.156254,2007,10
M,CRI,Costa Rica,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",60.62574,2007,10
M,CRI,Costa Rica,FAO_CP_23014,Food price inflation,15.240806,2007,10
M,CUW,Curacao,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",83.600612,2007,10
M,CUW,Curacao,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",60.3341,2007,10
M,CUW,Curacao,FAO_CP_23014,Food price inflation,9.42209,2007,10
M,CYM,Cayman Islands,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",93.938862,2007,10
M,CYM,Cayman Islands,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",76.576233,2007,10
M,CYM,Cayman Islands,FAO_CP_23014,Food price inflation,4.485617,2007,10
M,CYP,Cyprus,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",93.152554,2007,10
M,CYP,Cyprus,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",86.686138,2007,10
M,CYP,Cyprus,FAO_CP_23014,Food price inflation,2.986182,2007,10
M,CZE,Czechia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",86.1,2007,10
M,CZE,Czechia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",80.9,2007,10
M,CZE,Czechia,FAO_CP_23014,Food price inflation,6.30749,2007,10
M,DEU,Germany,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",90.121855,2007,10
M,DEU,Germany,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",85.761415,2007,10
M,DEU,Germany,FAO_CP_23014,Food price inflation,5.83057,2007,10
M,DJI,Djibouti,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",77.042635,2007,10
M,DJI,Djibouti,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",66.331202,2007,10
M,DJI,Djibouti,FAO_CP_23014,Food price inflation,13.922942,2007,10
M,DMA,Dominica,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",90.545901,2007,10
M,DMA,Dominica,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",75.54526,2007,10
M,DMA,Dominica,FAO_CP_23014,Food price inflation,7.438307,2007,10
M,DNK,Denmark,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",87.5,2007,10
M,DNK,Denmark,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",86.2,2007,10
M,DNK,Denmark,FAO_CP_23014,Food price inflation,5.378973,2007,10
M,DOM,Dominican Republic,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",71.127009,2007,10
M,DOM,Dominican Republic,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",62.111846,2007,10
M,DOM,Dominican Republic,FAO_CP_23014,Food price inflation,2.396309,2007,10
M,DZA,Algeria,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",70.420344,2007,10
M,DZA,Algeria,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",66.46318,2007,10
M,DZA,Algeria,FAO_CP_23014,Food price inflation,9.326066,2007,10
M,ECU,Ecuador,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",70.354995,2007,10
M,ECU,Ecuador,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",62.260056,2007,10
M,ECU,Ecuador,FAO_CP_23014,Food price inflation,3.466806,2007,10
M,EGY,"Egypt, Arab Rep.",FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",44.810526,2007,10
M,EGY,"Egypt, Arab Rep.",FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",34.22748,2007,10
M,EGY,"Egypt, Arab Rep.",FAO_CP_23014,Food price inflation,9.917245,2007,10
M,ESP,Spain,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",90.105772,2007,10
M,ESP,Spain,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",91.135076,2007,10
M,ESP,Spain,FAO_CP_23014,Food price inflation,5.513003,2007,10
M,EST,Estonia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",81.009597,2007,10
M,EST,Estonia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",78.163756,2007,10
M,EST,Estonia,FAO_CP_23014,Food price inflation,12.288786,2007,10
M,ETH,Ethiopia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",30.42062,2007,10
M,ETH,Ethiopia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",29.377243,2007,10
M,ETH,Ethiopia,FAO_CP_23014,Food price inflation,26.133446,2007,10
M,FIN,Finland,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",88.03172,2007,10
M,FIN,Finland,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",80.6469,2007,10
M,FIN,Finland,FAO_CP_23014,Food price inflation,2.03457,2007,10
M,FJI,Fiji,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",74.845954,2007,10
M,FJI,Fiji,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",66.066811,2007,10
M,FJI,Fiji,FAO_CP_23014,Food price inflation,4.602833,2007,10
M,FRA,France,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",91.19,2007,10
M,FRA,France,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",89.89,2007,10
M,FRA,France,FAO_CP_23014,Food price inflation,2.28721,2007,10
M,FSM,"Micronesia, Fed. Sts.",FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",74.960831,2007,10
M,FSM,"Micronesia, Fed. Sts.",FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",69.281441,2007,10
M,FSM,"Micronesia, Fed. Sts.",FAO_CP_23014,Food price inflation,1.881388,2007,10
M,GAB,Gabon,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",86.127389,2007,10
M,GAB,Gabon,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",80.894684,2007,10
M,GAB,Gabon,FAO_CP_23014,Food price inflation,9.362722,2007,10
M,GBR,United Kingdom,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",83.8,2007,10
M,GBR,United Kingdom,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",77.9,2007,10
M,GBR,United Kingdom,FAO_CP_23014,Food price inflation,4.845222,2007,10
M,GEO,Georgia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",75.31603,2007,10
M,GEO,Georgia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",68.007065,2007,10
M,GEO,Georgia,FAO_CP_23014,Food price inflation,15.514614,2007,10
M,GHA,Ghana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",36.527943,2007,10
M,GHA,Ghana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",53.843225,2007,10
M,GHA,Ghana,FAO_CP_23014,Food price inflation,8.821976,2007,10
M,GIN,Guinea,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",39.174861,2007,10
M,GIN,Guinea,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",33.317598,2007,10
M,GIN,Guinea,FAO_CP_23014,Food price inflation,21.344191,2007,10
M,GLP,Guadeloupe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",88.852798,2007,10
M,GLP,Guadeloupe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",85.371911,2007,10
M,GLP,Guadeloupe,FAO_CP_23014,Food price inflation,1.699385,2007,10
M,GMB,"Gambia, The",FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",67.359204,2007,10
M,GMB,"Gambia, The",FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",61.793268,2007,10
M,GMB,"Gambia, The",FAO_CP_23014,Food price inflation,9.025431,2007,10
M,GNB,Guinea-Bissau,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",84.789123,2007,10
M,GNB,Guinea-Bissau,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",81.788971,2007,10
M,GNB,Guinea-Bissau,FAO_CP_23014,Food price inflation,6.30517,2007,10
M,GNQ,Equatorial Guinea,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",70.77551,2007,10
M,GNQ,Equatorial Guinea,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",65.639072,2007,10
M,GNQ,Equatorial Guinea,FAO_CP_23014,Food price inflation,2.618556,2007,10
M,GRC,Greece,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",91.128686,2007,10
M,GRC,Greece,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",90.407864,2007,10
M,GRC,Greece,FAO_CP_23014,Food price inflation,3.935843,2007,10
M,GRD,Grenada,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",88.282526,2007,10
M,GRD,Grenada,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",78.464464,2007,10
M,GRD,Grenada,FAO_CP_23014,Food price inflation,9.217578,2007,10
M,GRL,Greenland,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",83.677181,2007,10
M,GRL,Greenland,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",77.554591,2007,10
M,GRL,Greenland,FAO_CP_23014,Food price inflation,2.890249,2007,10
M,GTM,Guatemala,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",70.764605,2007,10
M,GTM,Guatemala,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",56.430585,2007,10
M,GTM,Guatemala,FAO_CP_23014,Food price inflation,12.549066,2007,10
M,GUF,French Guiana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",93.194289,2007,10
M,GUF,French Guiana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",88.473297,2007,10
M,GUF,French Guiana,FAO_CP_23014,Food price inflation,1.573728,2007,10
M,GUM,Guam,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",82.767412,2007,10
M,GUM,Guam,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",71.109804,2007,10
M,GUM,Guam,FAO_CP_23014,Food price inflation,3.627795,2007,10
M,GUY,Guyana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",80.947006,2007,10
M,HKG,"Hong Kong SAR, China",FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",77.06623,2007,10
M,HKG,"Hong Kong SAR, China",FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",65.658059,2007,10
M,HKG,"Hong Kong SAR, China",FAO_CP_23014,Food price inflation,11.790393,2007,10
M,HND,Honduras,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",64.269733,2007,10
M,HND,Honduras,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",65.914458,2007,10
M,HND,Honduras,FAO_CP_23014,Food price inflation,12.442091,2007,10
M,HRV,Croatia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",85.8,2007,10
M,HRV,Croatia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",84.5,2007,10
M,HRV,Croatia,FAO_CP_23014,Food price inflation,7.643312,2007,10
M,HTI,Haiti,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",65.276194,2007,10
M,HTI,Haiti,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",62.951681,2007,10
M,HTI,Haiti,FAO_CP_23014,Food price inflation,6.377615,2007,10
M,HUN,Hungary,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",78.758346,2007,10
M,HUN,Hungary,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",75.653872,2007,10
M,HUN,Hungary,FAO_CP_23014,Food price inflation,12.653061,2007,10
M,IDN,Indonesia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",63.725398,2007,10
M,IDN,Indonesia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",51.328135,2007,10
M,IDN,Indonesia,FAO_CP_23014,Food price inflation,12.643043,2007,10
M,IND,India,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",51.903311,2007,10
M,IND,India,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",52.916893,2007,10
M,IND,India,FAO_CP_23014,Food price inflation,5.078104,2007,10
M,IRL,Ireland,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",98.169972,2007,10
M,IRL,Ireland,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",105.354639,2007,10
M,IRL,Ireland,FAO_CP_23014,Food price inflation,4.366812,2007,10
M,IRN,"Iran, Islamic Rep.",FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",23.141807,2007,10
M,IRN,"Iran, Islamic Rep.",FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",19.017478,2007,10
M,IRN,"Iran, Islamic Rep.",FAO_CP_23014,Food price inflation,20.0,2007,10
M,IRQ,Iraq,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",70.16834,2007,10
M,IRQ,Iraq,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",65.357629,2007,10
M,IRQ,Iraq,FAO_CP_23014,Food price inflation,16.025462,2007,10
M,ISL,Iceland,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",64.965658,2007,10
M,ISL,Iceland,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",58.934742,2007,10
M,ISL,Iceland,FAO_CP_23014,Food price inflation,-3.928809,2007,10
M,ISR,Israel,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",85.321934,2007,10
M,ISR,Israel,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",81.38376,2007,10
M,ISR,Israel,FAO_CP_23014,Food price inflation,5.206738,2007,10
M,ITA,Italy,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",88.49852,2007,10
M,ITA,Italy,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",86.63102,2007,10
M,ITA,Italy,FAO_CP_23014,Food price inflation,3.431774,2007,10
M,JAM,Jamaica,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",48.716097,2007,10
M,JAM,Jamaica,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",40.833179,2007,10
M,JAM,Jamaica,FAO_CP_23014,Food price inflation,13.420606,2007,10
M,JOR,Jordan,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",73.35171,2007,10
M,JOR,Jordan,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",69.088931,2007,10
M,JOR,Jordan,FAO_CP_23014,Food price inflation,7.339665,2007,10
M,JPN,Japan,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",97.813784,2007,10
M,JPN,Japan,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",91.55903,2007,10
M,JPN,Japan,FAO_CP_23014,Food price inflation,1.165772,2007,10
M,KAZ,Kazakhstan,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",56.947337,2007,10
M,KAZ,Kazakhstan,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",57.209278,2007,10
M,KAZ,Kazakhstan,FAO_CP_23014,Food price inflation,22.785497,2007,10
M,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",47.091079,2007,10
M,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",41.011553,2007,10
M,KEN,Kenya,FAO_CP_23014,Food price inflation,7.096731,2007,10
M,KGZ,Kyrgyz Republic,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",52.863844,2007,10
M,KGZ,Kyrgyz Republic,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",59.357612,2007,10
M,KGZ,Kyrgyz Republic,FAO_CP_23014,Food price inflation,39.817542,2007,10
M,KHM,Cambodia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",69.846593,2007,10
M,KHM,Cambodia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",62.367756,2007,10
M,KHM,Cambodia,FAO_CP_23014,Food price inflation,18.043144,2007,10
M,KIR,Kiribati,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",83.286748,2007,10
M,KIR,Kiribati,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",82.701969,2007,10
M,KIR,Kiribati,FAO_CP_23014,Food price inflation,6.803097,2007,10
M,KNA,St. Kitts and Nevis,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",87.728684,2007,10
M,KNA,St. Kitts and Nevis,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",86.27966,2007,10
M,KNA,St. Kitts and Nevis,FAO_CP_23014,Food price inflation,3.76911,2007,10
